"Skin Inc.","Collagen Serum ELASTICITY & SUPPLENESS",3.6364,$35.00,https://www.sephora.com/product/collagen-serum-elasticity-suppleness-P391637,https://www.sephora.com/productimages/sku/s1657956-main-grid.jpg,https://www.sephora.com/productimages/sku/s1657956-main-hero.jpg,https://www.sephora.com/productimages/sku/s1657956-main-Lhero.jpg,2018/03/10
bareMinerals,"BRILLIANT FUTURE™ Age Defense & Renew Serum",3.8,$55.00,https://www.sephora.com/product/brilliant-future-tm-age-defense-renew-serum-P416394,https://www.sephora.com/productimages/sku/s1928472-main-grid.jpg,https://www.sephora.com/productimages/sku/s1928472-main-hero.jpg,https://www.sephora.com/productimages/sku/s1928472-main-Lhero.jpg,2018/03/10
"Dr. Jart+","Every Sun Day Soothing Gel",4.25,$32.00,https://www.sephora.com/product/every-sun-day-soothing-gel-P407386,https://www.sephora.com/productimages/sku/s1800010-main-grid.jpg,https://www.sephora.com/productimages/sku/s1800010-main-hero.jpg,https://www.sephora.com/productimages/sku/s1800010-main-Lhero.jpg,2018/03/10
"Kate Somerville","Age Arrest Anti-Wrinkle Serum",4.2,$95.00,https://www.sephora.com/product/age-arrest-anti-wrinkle-serum-P399754,https://www.sephora.com/productimages/sku/s1750934-main-grid.jpg,https://www.sephora.com/productimages/sku/s1750934-main-hero.jpg,https://www.sephora.com/productimages/sku/s1750934-main-Lhero.jpg,2018/03/10
"Eve Lom","Intense Hydration Serum",3.7,$95.00,https://www.sephora.com/product/intense-hydration-serum-P381433,https://www.sephora.com/productimages/sku/s1560283-main-grid.jpg,https://www.sephora.com/productimages/sku/s1560283-main-hero.jpg,https://www.sephora.com/productimages/sku/s1560283-main-Lhero.jpg,2018/03/10
DERMAdoctor,"POETRY in Lotion®",4.3533,$75.00,https://www.sephora.com/product/poetry-in-lotion-P230805,https://www.sephora.com/productimages/sku/s1133701-main-grid.jpg,https://www.sephora.com/productimages/sku/s1133701-main-hero.jpg,https://www.sephora.com/productimages/sku/s1133701-main-Lhero.jpg,2018/03/10
Shiseido,"Future Solution LX Superior Radiance Serum",3.5,$225.00,https://www.sephora.com/product/future-solution-lx-superior-radiance-serum-P384790,https://www.sephora.com/productimages/sku/s1567643-main-grid.jpg,https://www.sephora.com/productimages/sku/s1567643-main-hero.jpg,https://www.sephora.com/productimages/sku/s1567643-main-Lhero.jpg,2018/03/10
NuFACE,"LIFTER Vitamin C & Hyaluronic Acid Serum",3.9,$84.00,https://www.sephora.com/product/lifter-vitamin-c-hyaluronic-acid-serum-P387139,https://www.sephora.com/productimages/sku/s1629179-main-grid.jpg,https://www.sephora.com/productimages/sku/s1629179-main-hero.jpg,https://www.sephora.com/productimages/sku/s1629179-main-Lhero.jpg,2018/03/10
"Vita Liberata","Self Tanning Anti Age Serum",3.2222,$45.00,https://www.sephora.com/product/self-tanning-anti-age-serum-P406774,https://www.sephora.com/productimages/sku/s1796259-main-grid.jpg,https://www.sephora.com/productimages/sku/s1796259-main-hero.jpg,https://www.sephora.com/productimages/sku/s1796259-main-Lhero.jpg,2018/03/10
REN,"Flash Rinse 1 Minute Facial",3.8623,$48.00,https://www.sephora.com/product/flash-rinse-1-minute-facial-P387947,https://www.sephora.com/productimages/sku/s1580109-main-grid.jpg,https://www.sephora.com/productimages/sku/s1580109-main-hero.jpg,https://www.sephora.com/productimages/sku/s1580109-main-Lhero.jpg,2018/03/10
"COVER FX","Custom Blot Drops",2.9462,$42.00,https://www.sephora.com/product/custom-blot-drops-P408512,https://www.sephora.com/productimages/sku/s1826916-main-grid.jpg,https://www.sephora.com/productimages/sku/s1826916-main-hero.jpg,https://www.sephora.com/productimages/sku/s1826916-main-Lhero.jpg,2018/03/10
DERMAdoctor,"Wrinkle Revenge® Ultimate Hyaluronic Serum",4.0263,$68.00,https://www.sephora.com/product/wrinkle-revenge-ultimate-hyaluronic-serum-P302932,https://www.sephora.com/productimages/sku/s1395649-main-grid.jpg,https://www.sephora.com/productimages/sku/s1395649-main-hero.jpg,https://www.sephora.com/productimages/sku/s1395649-main-Lhero.jpg,2018/03/10
CLINIQUE,"Clinique Smart Treatment Oil",4.5556,$44.50,https://www.sephora.com/product/clinique-smart-treatment-oil-P398613,https://www.sephora.com/productimages/sku/s1716364-main-grid.jpg,https://www.sephora.com/productimages/sku/s1716364-main-hero.jpg,https://www.sephora.com/productimages/sku/s1716364-main-Lhero.jpg,2018/03/10
Guerlain,"Orchidée Impériale The Gel Cream",0.0,$335.00,https://www.sephora.com/product/orchidee-imperiale-gel-cream-P421259,https://www.sephora.com/productimages/sku/s1975762-main-grid.jpg,https://www.sephora.com/productimages/sku/s1975762-main-hero.jpg,https://www.sephora.com/productimages/sku/s1975762-main-Lhero.jpg,2018/03/10
"Dr. Brandt Skincare","MAGNETIGHT™ Age-Defier Mask Bundle",3.8333,$75.00,https://www.sephora.com/product/magnetight-age-defier-bundle-P416401,https://www.sephora.com/productimages/sku/s1906676-main-grid.jpg,https://www.sephora.com/productimages/sku/s1906676-main-hero.jpg,https://www.sephora.com/productimages/sku/s1906676-main-Lhero.jpg,2018/03/10
CLINIQUE,"Acne Solutions Emergency Gel-Lotion",4.1728,$18.00,https://www.sephora.com/product/acne-solutions-emergency-gel-lotion-P188311,https://www.sephora.com/productimages/sku/s1027523-main-grid.jpg,https://www.sephora.com/productimages/sku/s1027523-main-hero.jpg,https://www.sephora.com/productimages/sku/s1027523-main-Lhero.jpg,2018/03/10
"Perricone MD","Chia Serum",3.6,$85.00,https://www.sephora.com/product/chia-serum-P377740,https://www.sephora.com/productimages/sku/s1507060-main-grid.jpg,https://www.sephora.com/productimages/sku/s1507060-main-hero.jpg,https://www.sephora.com/productimages/sku/s1507060-main-Lhero.jpg,2018/03/10
"Yves Saint Laurent","Forever Youth Liberator Serum",4.3333,$155.00,https://www.sephora.com/product/forever-youth-liberator-serum-P407130,https://www.sephora.com/productimages/sku/s1811629-main-grid.jpg,https://www.sephora.com/productimages/sku/s1811629-main-hero.jpg,https://www.sephora.com/productimages/sku/s1811629-main-Lhero.jpg,2018/03/10
"Perricone MD","Vitamin C Ester 15",4.2716,$130.00,https://www.sephora.com/product/vitamin-c-ester-15-P374202,https://www.sephora.com/productimages/sku/s1420330-main-grid.jpg,https://www.sephora.com/productimages/sku/s1420330-main-hero.jpg,https://www.sephora.com/productimages/sku/s1420330-main-Lhero.jpg,2018/03/10
"Kate Somerville","EradiKate™ To-Go Acne Treatment",2.931,$22.00,https://www.sephora.com/product/eradikate-to-go-acne-treatment-P405031,https://www.sephora.com/productimages/sku/s1778364-main-grid.jpg,https://www.sephora.com/productimages/sku/s1778364-main-hero.jpg,https://www.sephora.com/productimages/sku/s1778364-main-Lhero.jpg,2018/03/10
Algenist,"ELEVATE Firming & Lifting Contouring Serum",4.1429,$108.00,https://www.sephora.com/product/elevate-firming-lifting-contouring-serum-P410808,https://www.sephora.com/productimages/sku/s1862499-main-grid.jpg,https://www.sephora.com/productimages/sku/s1862499-main-hero.jpg,https://www.sephora.com/productimages/sku/s1862499-main-Lhero.jpg,2018/03/10
"Skin Laundry","Wrinkle Release Repair Treatment with Retinol",4.4,$40.00,https://www.sephora.com/product/wrinkle-release-repair-treatment-with-retinol-P416591,https://www.sephora.com/productimages/sku/s1897560-main-grid.jpg,https://www.sephora.com/productimages/sku/s1897560-main-hero.jpg,https://www.sephora.com/productimages/sku/s1897560-main-Lhero.jpg,2018/03/10
"Perricone MD","PRE:EMPT SERIES™ The Fixer Solid Oil Balm",4.6667,$38.00,https://www.sephora.com/product/pre-empt-series-fixer-solid-oil-balm-P415709,https://www.sephora.com/productimages/sku/s1897669-main-grid.jpg,https://www.sephora.com/productimages/sku/s1897669-main-hero.jpg,https://www.sephora.com/productimages/sku/s1897669-main-Lhero.jpg,2018/03/10
KENZOKI,"Belle de Jour Fantastic Fluid",5.0,$107.00,https://www.sephora.com/product/belle-de-jour-fantastic-fluid-P399724,https://www.sephora.com/productimages/sku/s1758564-main-grid.jpg,https://www.sephora.com/productimages/sku/s1758564-main-hero.jpg,https://www.sephora.com/productimages/sku/s1758564-main-Lhero.jpg,2018/03/10
"Eve Lom","Age Defying Smoothing Treatment",4.2,$150.00,https://www.sephora.com/product/age-defying-smoothing-treatment-P416532,https://www.sephora.com/productimages/sku/s1923994-main-grid.jpg,https://www.sephora.com/productimages/sku/s1923994-main-hero.jpg,https://www.sephora.com/productimages/sku/s1923994-main-Lhero.jpg,2018/03/10
"Kane NY","Serum Savant",4.1667,$250.00,https://www.sephora.com/product/serum-savant-P407101,https://www.sephora.com/productimages/sku/s1822154-main-grid.jpg,https://www.sephora.com/productimages/sku/s1822154-main-hero.jpg,https://www.sephora.com/productimages/sku/s1822154-main-Lhero.jpg,2018/03/10
"Eve Lom",Dynaspot,4.2,$34.00,https://www.sephora.com/product/dynaspot-P381439,https://www.sephora.com/productimages/sku/s1560218-main-grid.jpg,https://www.sephora.com/productimages/sku/s1560218-main-hero.jpg,https://www.sephora.com/productimages/sku/s1560218-main-Lhero.jpg,2018/03/10
DERMAdoctor,"Photodynamic Therapy Age Spot Eraser & Skin Brightener",3.7692,$60.00,https://www.sephora.com/product/photodynamic-therapy-age-spot-eraser-skin-brightener-P384601,https://www.sephora.com/productimages/sku/s1566058-main-grid.jpg,https://www.sephora.com/productimages/sku/s1566058-main-hero.jpg,https://www.sephora.com/productimages/sku/s1566058-main-Lhero.jpg,2018/03/10
CLINIQUE,"Turnaround Revitalizing Treatment Oil",4.2273,$39.00,https://www.sephora.com/product/turnaround-revitalizing-treatment-oil-P394822,https://www.sephora.com/productimages/sku/s1677228-main-grid.jpg,https://www.sephora.com/productimages/sku/s1677228-main-hero.jpg,https://www.sephora.com/productimages/sku/s1677228-main-Lhero.jpg,2018/03/10
"Skin Inc.","Coenzyme Q10 Serum ENERGIZE & RENEW",3.0,$35.00,https://www.sephora.com/product/coenzyme-q10-serum-energize-renew-P391639,https://www.sephora.com/productimages/sku/s1657931-main-grid.jpg,https://www.sephora.com/productimages/sku/s1657931-main-hero.jpg,https://www.sephora.com/productimages/sku/s1657931-main-Lhero.jpg,2018/03/10
"Perricone MD",Re:Firm,4.1111,$155.00,https://www.sephora.com/product/re-firm-P403744,https://www.sephora.com/productimages/sku/s1747740-main-grid.jpg,https://www.sephora.com/productimages/sku/s1747740-main-hero.jpg,https://www.sephora.com/productimages/sku/s1747740-main-Lhero.jpg,2018/03/10
Anthony,"High Performance Anti-Wrinkle Glycolic Peptide Serum",4.4286,$55.00,https://www.sephora.com/product/high-performance-anti-wrinkle-glycolic-peptide-serum-P390373,https://www.sephora.com/productimages/sku/s1649250-main-grid.jpg,https://www.sephora.com/productimages/sku/s1649250-main-hero.jpg,https://www.sephora.com/productimages/sku/s1649250-main-Lhero.jpg,2018/03/10
Fresh,"Elixir Ancien",3.6154,$265.00,https://www.sephora.com/product/elixir-ancien-P159005,https://www.sephora.com/productimages/sku/s946764-main-grid.jpg,https://www.sephora.com/productimages/sku/s946764-main-hero.jpg,https://www.sephora.com/productimages/sku/s946764-main-Lhero.jpg,2018/03/10
"Dermarche Labs","BioREWIND™ AM Full-Spectrum Antioxidant Serum",4.625,$125.00,https://www.sephora.com/product/biorewind-am-full-spectrum-antioxidant-serum-P411500,https://www.sephora.com/productimages/sku/s1872134-main-grid.jpg,https://www.sephora.com/productimages/sku/s1872134-main-hero.jpg,https://www.sephora.com/productimages/sku/s1872134-main-Lhero.jpg,2018/03/10
Origins,"Plantscription™ Powerful Lifting Concentrate",4.5,$62.00,https://www.sephora.com/product/plantscription-tm-powerful-lifting-concentrate-P416814,https://www.sephora.com/productimages/sku/s1916535-main-grid.jpg,https://www.sephora.com/productimages/sku/s1916535-main-hero.jpg,https://www.sephora.com/productimages/sku/s1916535-main-Lhero.jpg,2018/03/10
AMOREPACIFIC,"MOISTURE BOUND Hydration Boost",4.8571,$120.00,https://www.sephora.com/product/moisture-bound-hydration-boost-P415682,https://www.sephora.com/productimages/sku/s1906635-main-grid.jpg,https://www.sephora.com/productimages/sku/s1906635-main-hero.jpg,https://www.sephora.com/productimages/sku/s1906635-main-Lhero.jpg,2018/03/10
L’Occitane,"Immortelle Divine Extract",4.4286,$119.00,https://www.sephora.com/product/immortelle-divine-extract-P394691,https://www.sephora.com/productimages/sku/s1660414-main-grid.jpg,https://www.sephora.com/productimages/sku/s1660414-main-hero.jpg,https://www.sephora.com/productimages/sku/s1660414-main-Lhero.jpg,2018/03/10
philosophy,"Ultimate Miracle Worker Multi-Rejuvenating Lightweight Emulsion SPF 30",3.7,$75.00,https://www.sephora.com/product/ultimate-miracle-worker-multi-rejuvenating-lightweight-emulsion-spf-30-P409962,https://www.sephora.com/productimages/sku/s1848654-main-grid.jpg,https://www.sephora.com/productimages/sku/s1848654-main-hero.jpg,https://www.sephora.com/productimages/sku/s1848654-main-Lhero.jpg,2018/03/10
MDSolarSciences,"Evening Facial Repair Serum",3.4545,$75.00,https://www.sephora.com/product/evening-facial-repair-serum-P406678,https://www.sephora.com/productimages/sku/s1811033-main-grid.jpg,https://www.sephora.com/productimages/sku/s1811033-main-hero.jpg,https://www.sephora.com/productimages/sku/s1811033-main-Lhero.jpg,2018/03/10
Origins,"Maskimizer™ Skin-Optimizing Mask Primer",3.1527,$23.00,https://www.sephora.com/product/maskimizer-tm-skin-optimizing-mask-primer-P405016,https://www.sephora.com/productimages/sku/s1798057-main-grid.jpg,https://www.sephora.com/productimages/sku/s1798057-main-hero.jpg,https://www.sephora.com/productimages/sku/s1798057-main-Lhero.jpg,2018/03/10
Algenist,"SPLASH Absolute Hydration Replenishing Emulsion",4.1304,$54.00,https://www.sephora.com/product/splash-absolute-hydration-replenishing-emulsion-P407334,https://www.sephora.com/productimages/sku/s1823087-main-grid.jpg,https://www.sephora.com/productimages/sku/s1823087-main-hero.jpg,https://www.sephora.com/productimages/sku/s1823087-main-Lhero.jpg,2018/03/10
"SUNDAY RILEY","Flora Hydroactive Cellular Face Oil",4.1429,$90.00,https://www.sephora.com/product/flora-hydroactive-cellular-face-oil-P395725,https://www.sephora.com/productimages/sku/s1706951-main-grid.jpg,https://www.sephora.com/productimages/sku/s1706951-main-hero.jpg,https://www.sephora.com/productimages/sku/s1706951-main-Lhero.jpg,2018/03/10
"Kate Somerville","Mega-C™ Dual Radiance Serum",3.6552,$90.00,https://www.sephora.com/product/mega-c-dual-radiance-serum-P387137,https://www.sephora.com/productimages/sku/s1630136-main-grid.jpg,https://www.sephora.com/productimages/sku/s1630136-main-hero.jpg,https://www.sephora.com/productimages/sku/s1630136-main-Lhero.jpg,2018/03/10
L’Occitane,"Pivoine Sublime Skin Perfector Serum",3.8667,$49.00,https://www.sephora.com/product/pivoine-sublime-skin-perfector-serum-P395518,https://www.sephora.com/productimages/sku/s1690353-main-grid.jpg,https://www.sephora.com/productimages/sku/s1690353-main-hero.jpg,https://www.sephora.com/productimages/sku/s1690353-main-Lhero.jpg,2018/03/10
"Koh Gen Do","Oriental Plants Essence",4.4444,$89.00,https://www.sephora.com/product/oriental-plants-essence-P308616,https://www.sephora.com/productimages/sku/s1610021-main-grid.jpg,https://www.sephora.com/productimages/sku/s1610021-main-hero.jpg,https://www.sephora.com/productimages/sku/s1610021-main-Lhero.jpg,2018/03/10
Guerlain,"Abeille Royale Daily Repair Serum",3.3571,$150.00,https://www.sephora.com/product/abeille-royale-daily-repair-serum-P397052,https://www.sephora.com/productimages/sku/s1693076-main-grid.jpg,https://www.sephora.com/productimages/sku/s1693076-main-hero.jpg,https://www.sephora.com/productimages/sku/s1693076-main-Lhero.jpg,2018/03/10
"Erno Laszlo","Phormula 3-9 Repair Cream",5.0,$275.00,https://www.sephora.com/product/phormula-3-9-repair-cream-P393060,https://www.sephora.com/productimages/sku/s1685957-main-grid.jpg,https://www.sephora.com/productimages/sku/s1685957-main-hero.jpg,https://www.sephora.com/productimages/sku/s1685957-main-Lhero.jpg,2018/03/10
"The Ordinary","Granactive Retinoid* 2% Emulsion",4.6923,$9.80,https://www.sephora.com/product/granactive-retinoid-2-emulsion-P427418,https://www.sephora.com/productimages/sku/s2031383-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031383-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031383-main-Lhero.jpg,2018/03/10
"The Ordinary","Ascorbyl Tetraisopalmitate Solution 20% in Vitamin F",4.6316,$17.80,https://www.sephora.com/product/ascorbyl-tetraisopalmitate-solution-20-in-vitamin-f-P427404,https://www.sephora.com/productimages/sku/s2031524-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031524-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031524-main-Lhero.jpg,2018/03/10
"Bobbi Brown","Extra Repair Serum",3.6667,$114.00,https://www.sephora.com/product/extra-repair-serum-P378153,https://www.sephora.com/productimages/sku/s1515337-main-grid.jpg,https://www.sephora.com/productimages/sku/s1515337-main-hero.jpg,https://www.sephora.com/productimages/sku/s1515337-main-Lhero.jpg,2018/03/10
Omorovicza,"Rose Lifting Serum",4.2,$185.00,https://www.sephora.com/product/rose-lifting-serum-P309212,https://www.sephora.com/productimages/sku/s1424068-main-grid.jpg,https://www.sephora.com/productimages/sku/s1424068-main-hero.jpg,https://www.sephora.com/productimages/sku/s1424068-main-Lhero.jpg,2018/03/10
Guerlain,"Midnight Secret Late Night Recovery Treatment",4.381,$29.50,https://www.sephora.com/product/midnight-secret-late-night-recovery-treatment-P408678,https://www.sephora.com/productimages/sku/s1818772-main-grid.jpg,https://www.sephora.com/productimages/sku/s1818772-main-hero.jpg,https://www.sephora.com/productimages/sku/s1818772-main-Lhero.jpg,2018/03/10
"The Ordinary","Alpha Arbutin 2% + HA",4.1698,$8.90,https://www.sephora.com/product/alpha-arbutin-2-ha-P427412,https://www.sephora.com/productimages/sku/s2031441-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031441-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031441-main-Lhero.jpg,2018/03/10
"Perricone MD","H2 Elemental Energy Hydrating Booster Serum",5.0,$100.00,https://www.sephora.com/product/h2-elemental-energy-hydrating-booster-serum-P418317,https://www.sephora.com/productimages/sku/s1942556-main-grid.jpg,https://www.sephora.com/productimages/sku/s1942556-main-hero.jpg,https://www.sephora.com/productimages/sku/s1942556-main-Lhero.jpg,2018/03/10
"The Ordinary","Hyaluronic Acid 2% + B5",4.3224,$6.80,https://www.sephora.com/product/hyaluronic-acid-2-b5-P427419,https://www.sephora.com/productimages/sku/s2031375-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031375-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031375-main-Lhero.jpg,2018/03/10
"Dr Roebuck’s","Reverse Aging Serum®",3.625,$59.00,https://www.sephora.com/product/reverse-aging-serum-P417654,https://www.sephora.com/productimages/sku/s1891241-main-grid.jpg,https://www.sephora.com/productimages/sku/s1891241-main-hero.jpg,https://www.sephora.com/productimages/sku/s1891241-main-Lhero.jpg,2018/03/10
"The Ordinary","Salicylic Acid 2% Solution",4.36,$5.30,https://www.sephora.com/product/salicylic-acid-2-solution-P427407,https://www.sephora.com/productimages/sku/s2031490-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031490-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031490-main-Lhero.jpg,2018/03/10
"The Ordinary","Niacinamide 10% + Zinc 1%",4.3165,$5.90,https://www.sephora.com/product/niacinamide-10-zinc-1-P427417,https://www.sephora.com/productimages/sku/s2031391-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031391-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031391-main-Lhero.jpg,2018/03/10
bareMinerals,"BLEMISH REMEDY™ Anti-Imperfection Serum",5.0,$42.00,https://www.sephora.com/product/blemish-remedy-tm-anti-imperfection-serum-P416397,https://www.sephora.com/productimages/sku/s1928498-main-grid.jpg,https://www.sephora.com/productimages/sku/s1928498-main-hero.jpg,https://www.sephora.com/productimages/sku/s1928498-main-Lhero.jpg,2018/03/10
"The Ordinary","The No-Brainer Set",4.7105,$29.00,https://www.sephora.com/product/the-no-brainer-set-P428088,https://www.sephora.com/productimages/sku/s2032761-main-grid.jpg,https://www.sephora.com/productimages/sku/s2032761-main-hero.jpg,https://www.sephora.com/productimages/sku/s2032761-main-Lhero.jpg,2018/03/10
"Dr. Brandt Skincare","Power Dose Vitamin C",4.375,$69.00,https://www.sephora.com/product/power-dose-vitamin-c-P407429,https://www.sephora.com/productimages/sku/s1809441-main-grid.jpg,https://www.sephora.com/productimages/sku/s1809441-main-hero.jpg,https://www.sephora.com/productimages/sku/s1809441-main-Lhero.jpg,2018/03/10
"The Ordinary","Azelaic Acid Suspension 10%",4.359,$7.90,https://www.sephora.com/product/azelaic-acid-suspension-10-P427411,https://www.sephora.com/productimages/sku/s2031458-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031458-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031458-main-Lhero.jpg,2018/03/10
Guerlain,"Super Aqua-Serum",4.3182,$180.00,https://www.sephora.com/product/super-aqua-serum-P213200,https://www.sephora.com/productimages/sku/s1088046-main-grid.jpg,https://www.sephora.com/productimages/sku/s1088046-main-hero.jpg,https://www.sephora.com/productimages/sku/s1088046-main-Lhero.jpg,2018/03/10
"The Ordinary","Vitamin C Suspension 30% in Silicone",4.2917,$6.80,https://www.sephora.com/product/vitamin-c-suspension-30-in-silicone-P427409,https://www.sephora.com/productimages/sku/s2031474-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031474-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031474-main-Lhero.jpg,2018/03/10
Origins,"Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Advanced Face Serum",4.2308,$55.00,https://www.sephora.com/product/dr-andrew-weil-for-origins-tm-mega-mushroom-relief-resilience-advanced-face-serum-P429245,https://www.sephora.com/productimages/sku/s2056075-main-grid.jpg,https://www.sephora.com/productimages/sku/s2056075-main-hero.jpg,https://www.sephora.com/productimages/sku/s2056075-main-Lhero.jpg,2018/03/10
"VERSO SKINCARE","Super Facial Serum",4.2051,$120.00,https://www.sephora.com/product/super-facial-serum-P382016,https://www.sephora.com/productimages/sku/s1561091-main-grid.jpg,https://www.sephora.com/productimages/sku/s1561091-main-hero.jpg,https://www.sephora.com/productimages/sku/s1561091-main-Lhero.jpg,2018/03/10
"Perricone MD",Acyl-Glutathione,4.1593,"$185.00 - $229.00",https://www.sephora.com/product/acyl-glutathione-P282932,https://www.sephora.com/productimages/sku/s1331065-main-grid.jpg,https://www.sephora.com/productimages/sku/s1331065-main-hero.jpg,https://www.sephora.com/productimages/sku/s1331065-main-Lhero.jpg,2018/03/10
"Dr. Brandt Skincare","Power Dose Vitamin D",4.1429,$55.00,https://www.sephora.com/product/power-dose-vitamin-d-P407430,https://www.sephora.com/productimages/sku/s1809458-main-grid.jpg,https://www.sephora.com/productimages/sku/s1809458-main-hero.jpg,https://www.sephora.com/productimages/sku/s1809458-main-Lhero.jpg,2018/03/10
"Dr. Dennis Gross Skincare","Hydra-Pure™ Vitamin C Brightening Serum",4.1304,$95.00,https://www.sephora.com/product/hydra-pure-vitamin-c-brightening-serum-P184113,https://www.sephora.com/productimages/sku/s1014455-main-grid.jpg,https://www.sephora.com/productimages/sku/s1014455-main-hero.jpg,https://www.sephora.com/productimages/sku/s1014455-main-Lhero.jpg,2018/03/10
KENZOKI,"Belle de Jour White Lotus Serum",4.0,$105.00,https://www.sephora.com/product/belle-de-jour-white-lotus-serum-P399726,https://www.sephora.com/productimages/sku/s1758580-main-grid.jpg,https://www.sephora.com/productimages/sku/s1758580-main-hero.jpg,https://www.sephora.com/productimages/sku/s1758580-main-Lhero.jpg,2018/03/10
Algenist,"Catalyst Alguronic Acid Power Treatment",4.0,$145.00,https://www.sephora.com/product/catalyst-alguronic-acid-power-treatment-P402603,https://www.sephora.com/productimages/sku/s1768308-main-grid.jpg,https://www.sephora.com/productimages/sku/s1768308-main-hero.jpg,https://www.sephora.com/productimages/sku/s1768308-main-Lhero.jpg,2018/03/10
"Estée Lauder","Nutritious Vitality8™ Night Detox Concentrate",4.0,$82.00,https://www.sephora.com/product/nutritious-vitality8-night-detox-concentrate-P393905,https://www.sephora.com/productimages/sku/s1681725-main-grid.jpg,https://www.sephora.com/productimages/sku/s1681725-main-hero.jpg,https://www.sephora.com/productimages/sku/s1681725-main-Lhero.jpg,2018/03/10
"Estée Lauder","Nutritious Vitality8™ Radiant Dual-Phase Emulsion",4.0,$64.00,https://www.sephora.com/product/nutritious-vitality8-radiant-dual-phase-emulsion-P392950,https://www.sephora.com/productimages/sku/s1681717-main-grid.jpg,https://www.sephora.com/productimages/sku/s1681717-main-hero.jpg,https://www.sephora.com/productimages/sku/s1681717-main-Lhero.jpg,2018/03/10
"Dermarche Labs","FULLFILL™ Hyaluronic Acid Topical Wrinkle Filler",3.9286,$89.00,https://www.sephora.com/product/fullfill-hyaluronic-acid-topical-wrinkle-filler-P401701,https://www.sephora.com/productimages/sku/s1764794-main-grid.jpg,https://www.sephora.com/productimages/sku/s1764794-main-hero.jpg,https://www.sephora.com/productimages/sku/s1764794-main-Lhero.jpg,2018/03/10
"Perricone MD","Thio:Plex Intensive™ 2-Step Brightening System",3.8,$145.00,https://www.sephora.com/product/thio-plex-intensive-2-step-brightening-system-P412304,https://www.sephora.com/productimages/sku/s1869387-main-grid.jpg,https://www.sephora.com/productimages/sku/s1869387-main-hero.jpg,https://www.sephora.com/productimages/sku/s1869387-main-Lhero.jpg,2018/03/10
Algenist,"Genius White Brightening Anti-Aging Emulsion",3.7778,$75.00,https://www.sephora.com/product/genius-white-brightening-anti-aging-emulsion-P393643,https://www.sephora.com/productimages/sku/s1691690-main-grid.jpg,https://www.sephora.com/productimages/sku/s1691690-main-hero.jpg,https://www.sephora.com/productimages/sku/s1691690-main-Lhero.jpg,2018/03/10
NARS,"Optimal Brightening Concentrate",3.75,$74.00,https://www.sephora.com/product/optimal-brightening-concentrate-P377865,https://www.sephora.com/productimages/sku/s1478338-main-grid.jpg,https://www.sephora.com/productimages/sku/s1478338-main-hero.jpg,https://www.sephora.com/productimages/sku/s1478338-main-Lhero.jpg,2018/03/10
NuFACE,"Gel Primer 24K Gold Complex - Firm",3.7273,$39.00,https://www.sephora.com/product/gel-primer-24k-gold-complex-firm-P402693,https://www.sephora.com/productimages/sku/s1768167-main-grid.jpg,https://www.sephora.com/productimages/sku/s1768167-main-hero.jpg,https://www.sephora.com/productimages/sku/s1768167-main-Lhero.jpg,2018/03/10
Lancôme,"DreamTone Ultimate Dark Spot Corrector",3.5154,$99.00,https://www.sephora.com/product/dreamtone-ultimate-dark-spot-corrector-P382125,https://www.sephora.com/productimages/sku/s1562313-main-grid.jpg,https://www.sephora.com/productimages/sku/s1562313-main-hero.jpg,https://www.sephora.com/productimages/sku/s1562313-main-Lhero.jpg,2018/03/10
"VERSO SKINCARE","Dark Spot Fix",3.381,$150.00,https://www.sephora.com/product/dark-spot-fix-P386770,https://www.sephora.com/productimages/sku/s1628593-main-grid.jpg,https://www.sephora.com/productimages/sku/s1628593-main-hero.jpg,https://www.sephora.com/productimages/sku/s1628593-main-Lhero.jpg,2018/03/10
Omorovicza,"Radiance Renewal Serum",3.3333,$160.00,https://www.sephora.com/product/radiance-renewal-serum-P309210,https://www.sephora.com/productimages/sku/s1424050-main-grid.jpg,https://www.sephora.com/productimages/sku/s1424050-main-hero.jpg,https://www.sephora.com/productimages/sku/s1424050-main-Lhero.jpg,2018/03/10
